1	0.0000000000	0.0674738809
2	0.0000022432	0.0359284282
3	0.0000026254	0.0190812424
4	0.0000025803	0.0181917697
5	0.0000024138	0.0161965564
6	0.0000022268	0.0114357667
7	0.0000020509	0.0073709525
8	0.0000019079	0.0050389809
9	0.0000018021	0.0038871404
10	0.0000017246	0.0033725663
11	0.0000016651	0.0030795916
12	0.0000016162	0.0028046833
13	0.0000015740	0.0025283569
14	0.0000015366	0.0022796611
15	0.0000015030	0.0020725382
16	0.0000014725	0.0019028001
17	0.0000014448	0.0017601970
18	0.0000014194	0.0016365098
19	0.0000013959	0.0015272115
20	0.0000013740	0.0014300237
21	0.0000013536	0.0013434277
22	0.0000013345	0.0012660116
23	0.0000013165	0.0011964516
24	0.0000012996	0.0011335876
25	0.0000012835	0.0010765051
26	0.0000012683	0.0010244522
27	0.0000012538	0.0009768300
28	0.0000012401	0.0009331004
29	0.0000012269	0.0008928359
30	0.0000012143	0.0008556403
31	0.0000012023	0.0008211982
32	0.0000011907	0.0007892207
33	0.0000011796	0.0007594631
34	0.0000011689	0.0007317093
35	0.0000011587	0.0007057724
36	0.0000011488	0.0006814793
37	0.0000011392	0.0006586897
38	0.0000011299	0.0006372738
39	0.0000011210	0.0006171136
40	0.0000011123	0.0005981118
41	0.0000011040	0.0005801718
42	0.0000010958	0.0005632094
43	0.0000010879	0.0005471476
44	0.0000010803	0.0005319212
45	0.0000010728	0.0005174710
46	0.0000010656	0.0005037393
47	0.0000010586	0.0004906820
48	0.0000010517	0.0004782452
49	0.0000010450	0.0004663933
50	0.0000010385	0.0004550833
51	0.0000010322	0.0004442832
52	0.0000010260	0.0004339544
53	0.0000010199	0.0004240764
54	0.0000010140	0.0004146188
55	0.0000010083	0.0004055555
56	0.0000010026	0.0003968652
57	0.0000009971	0.0003885239
58	0.0000009918	0.0003805138
59	0.0000009865	0.0003728154
60	0.0000009813	0.0003654141
61	0.0000009763	0.0003582908
62	0.0000009713	0.0003514315
63	0.0000009665	0.0003448205
64	0.0000009617	0.0003384492
65	0.0000009571	0.0003323067
66	0.0000009525	0.0003263750
67	0.0000009480	0.0003206465
68	0.0000009436	0.0003151115
69	0.0000009393	0.0003097638
70	0.0000009351	0.0003045927
71	0.0000009309	0.0002995880
72	0.0000009269	0.0002947443
73	0.0000009228	0.0002900530
74	0.0000009189	0.0002855072
75	0.0000009150	0.0002811040
76	0.0000009112	0.0002768332
77	0.0000009075	0.0002726886
78	0.0000009038	0.0002686671
79	0.0000009002	0.0002647650
80	0.0000008966	0.0002609761
81	0.0000008931	0.0002572933
82	0.0000008897	0.0002537146
83	0.0000008863	0.0002502353
84	0.0000008829	0.0002468517
85	0.0000008796	0.0002435604
86	0.0000008764	0.0002403575
87	0.0000008732	0.0002372395
88	0.0000008700	0.0002342027
89	0.0000008669	0.0002312461
90	0.0000008639	0.0002283649
91	0.0000008609	0.0002255578
92	0.0000008579	0.0002228187
93	0.0000008550	0.0002201494
94	0.0000008521	0.0002175451
95	0.0000008492	0.0002150049
96	0.0000008464	0.0002125265
97	0.0000008437	0.0002101055
98	0.0000008409	0.0002077417
99	0.0000008382	0.0002054332
100	0.0000008356	0.0002031794
101	0.0000008330	0.0002009763
102	0.0000008304	0.0001988241
103	0.0000008278	0.0001967189
104	0.0000008253	0.0001946609
105	0.0000008228	0.0001926476
106	0.0000008204	0.0001906783
107	0.0000008179	0.0001887516
108	0.0000008155	0.0001868666
109	0.0000008132	0.0001850210
110	0.0000008108	0.0001832149
111	0.0000008085	0.0001814451
112	0.0000008062	0.0001797124
113	0.0000008040	0.0001780168
114	0.0000008018	0.0001763533
115	0.0000007995	0.0001747239
116	0.0000007974	0.0001731265
117	0.0000007952	0.0001715597
118	0.0000007931	0.0001700245
119	0.0000007910	0.0001685195
120	0.0000007889	0.0001670440
121	0.0000007869	0.0001655963
122	0.0000007848	0.0001641753
123	0.0000007828	0.0001627797
124	0.0000007809	0.0001614109
125	0.0000007789	0.0001600685
126	0.0000007769	0.0001587506
127	0.0000007750	0.0001574552
128	0.0000007731	0.0001561830
129	0.0000007713	0.0001549338
130	0.0000007694	0.0001537085
131	0.0000007676	0.0001525025
132	0.0000007657	0.0001513172
133	0.0000007639	0.0001501531
134	0.0000007622	0.0001490099
135	0.0000007604	0.0001478867
136	0.0000007587	0.0001467799
137	0.0000007569	0.0001456924
138	0.0000007552	0.0001446243
139	0.0000007535	0.0001435721
140	0.0000007519	0.0001425372
141	0.0000007502	0.0001415194
142	0.0000007486	0.0001405187
143	0.0000007469	0.0001395346
144	0.0000007453	0.0001385650
145	0.0000007437	0.0001376105
146	0.0000007422	0.0001366708
147	0.0000007406	0.0001357458
148	0.0000007391	0.0001348356
149	0.0000007375	0.0001339397
150	0.0000007360	0.0001330560
151	0.0000007345	0.0001321857
152	0.0000007330	0.0001313291
153	0.0000007316	0.0001304844
154	0.0000007301	0.0001296535
155	0.0000007287	0.0001288335
156	0.0000007272	0.0001280265
157	0.0000007258	0.0001272305
158	0.0000007244	0.0001264458
159	0.0000007230	0.0001256721
160	0.0000007216	0.0001249095
161	0.0000007203	0.0001241579
162	0.0000007189	0.0001234168
163	0.0000007176	0.0001226849
164	0.0000007163	0.0001219637
165	0.0000007149	0.0001212522
166	0.0000007136	0.0001205507
167	0.0000007123	0.0001198579
168	0.0000007111	0.0001191743
169	0.0000007098	0.0001185003
170	0.0000007085	0.0001178351
171	0.0000007073	0.0001171775
172	0.0000007061	0.0001165286
173	0.0000007048	0.0001158893
174	0.0000007036	0.0001152574
175	0.0000007024	0.0001146342
176	0.0000007012	0.0001140167
177	0.0000007000	0.0001134073
178	0.0000006988	0.0001128068
179	0.0000006977	0.0001122129
180	0.0000006965	0.0001116272
181	0.0000006954	0.0001110470
182	0.0000006942	0.0001104741
183	0.0000006931	0.0001099083
184	0.0000006920	0.0001093491
185	0.0000006909	0.0001087971
186	0.0000006898	0.0001082515
187	0.0000006887	0.0001077110
188	0.0000006876	0.0001071769
189	0.0000006865	0.0001066476
190	0.0000006855	0.0001061269
191	0.0000006844	0.0001056116
192	0.0000006834	0.0001051018
