230 	0.000443 
231 	0.000442 
232 	0.000405 
233 	0.000360 
234 	0.000359 
235 	0.000318 
236 	0.000291 
237 	0.000286 
238 	0.000247 
239 	0.000236 
240 	0.000223 
241 	0.000194 
242 	0.000191 
243 	0.000172 
244 	0.000156 
245 	0.000153 
246 	0.000133 
247 	0.000128 
248 	0.000120 
249 	0.000107 
250 	0.000106 
251 	0.000095 
252 	0.000090 
253 	0.000086 
254 	0.000076 
255 	0.000075 
256 	0.000069 
257 	0.000063 
258 	0.000061 
259 	0.000055 
260 	0.000053 
261 	0.000050 
262 	0.000046 
263 	0.000045 
264 	0.000040 
265 	0.000040 
266 	0.000036 
267 	0.000034 
268 	0.000033 
269 	0.000030 
270 	0.000029 
271 	0.000027 
272 	0.000025 
273 	0.000024 
274 	0.000022 
275 	0.000022 
276 	0.000020 
277 	0.000019 
278 	0.000018 
279 	0.000016 
280 	0.000016 
281 	0.000014 
282 	0.000014 
283 	0.000013 
284 	0.000012 
285 	0.000011 
286 	0.000010 
287 	0.000010 
288 	0.000009 
289 	0.000008 
290 	0.000008 
291 	0.000007 
292 	0.000007 
293 	0.000006 
294 	0.000006 
295 	0.000005 
296 	0.000005 
297 	0.000005 
298 	0.000004 
299 	0.000004 
300 	0.000004 
301 	0.000003 
302 	0.000003 
303 	0.000003 
304 	0.000003 
305 	0.000002 
306 	0.000002 
307 	0.000002 
308 	0.000002 
309 	0.000002 
310 	0.000002 
311 	0.000002 
312 	0.000001 
313 	0.000001 
314 	0.000001 
315 	0.000001 
316 	0.000001 
317 	0.000001 
318 	0.000001 
